"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"magistrate" 0.100300902708124 0.225606316976875 0 0 0.445765230312036 0 0.0797448165869219 0 0.1743679163034 0 0.0589622641509434 0 0 0.318471337579618 0.0842815002107038 0
"nothing" 0 0.0564015792442188 0.527240773286467 0 0 0 0.159489633173844 0.378787878787879 0.1743679163034 0.116959064327485 0 0.074794315632012 0 0 0.0842815002107038 0.342857142857143
"person" 0.100300902708124 0.169204737732657 0.263620386643234 0.194174757281553 0.0742942050520059 0 0.159489633173844 0.126262626262626 0.0871839581517001 0 0.117924528301887 0 0.182481751824818 0 0.0421407501053519 0
"under" 0.100300902708124 0.112803158488438 0.263620386643234 0.194174757281553 0 0.40650406504065 0 0.126262626262626 0 0 0.17688679245283 0 0.182481751824818 0.0796178343949045 0.0421407501053519 0
"woman" 0.300902708124373 0.282007896221094 0 0 0.148588410104012 0.13550135501355 0.478468899521531 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0842815002107038 0
"yet" 0.100300902708124 0.112803158488438 0.0878734622144113 0 0 0 0.159489633173844 0.252525252525253 0.2615518744551 0 0.294811320754717 0.074794315632012 0.0608272506082725 0.0796178343949045 0.0842815002107038 0
"another" 0.100300902708124 0.169204737732657 0 0.194174757281553 0 0.13550135501355 0 0.252525252525253 0.2615518744551 0 0.17688679245283 0 0.0608272506082725 0 0.126422250316056 0
"because" 0 0 0.0878734622144113 0.0647249190938511 0 0.13550135501355 0 0.252525252525253 0.4359197907585 0 0 0.074794315632012 0 0.477707006369427 0.0421407501053519 0.228571428571429
"jury" 0.200601805416249 0 0.263620386643234 0.0647249190938511 0.0742942050520059 0.2710027100271 0.318979266347687 0 0 0.350877192982456 0.0589622641509434 0.074794315632012 0 0 0 0.228571428571429
"men" 0 0.112803158488438 0.263620386643234 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0.350877192982456 0.0589622641509434 0.074794315632012 0 0 0.0421407501053519 0.571428571428571
"opinion" 0 0.169204737732657 0.175746924428823 0.258899676375405 0 0 0 0 0.0871839581517001 0 0.117924528301887 0.074794315632012 0.0608272506082725 0 0.0842815002107038 0.457142857142857
"ought" 0 0.0564015792442188 0.175746924428823 0.129449838187702 0.222882615156018 0.2710027100271 0.239234449760766 0 0 0 0.0589622641509434 0 0.121654501216545 0.0796178343949045 0.126422250316056 0
"thought" 0.100300902708124 0 0 0.0647249190938511 0.148588410104012 0 0 0 0.0871839581517001 0.350877192982456 0 0.299177262528048 0.0608272506082725 0.477707006369427 0 0.114285714285714
"cause" 0 0.112803158488438 0.263620386643234 0.647249190938511 0 0 0 0.126262626262626 0 0.116959064327485 0.0589622641509434 0 0.0608272506082725 0 0 0
"criminal" 0.100300902708124 0 0.0878734622144113 0 0 0 0.239234449760766 0 0.2615518744551 0.116959064327485 0.235849056603774 0 0 0 0.252844500632111 0
"day" 0.200601805416249 0.282007896221094 0.0878734622144113 0.0647249190938511 0 0 0.159489633173844 0 0.0871839581517001 0 0.0589622641509434 0 0 0 0.168563000421408 0.228571428571429
"legal" 0 0 0 0.129449838187702 0.222882615156018 0 0.0797448165869219 0 0 0.116959064327485 0.35377358490566 0 0.304136253041363 0 0 0.114285714285714
"like" 0.100300902708124 0 0.0878734622144113 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0.350877192982456 0.0589622641509434 0.224382946896036 0 0.238853503184713 0 0.342857142857143
"proved" 0 0.112803158488438 0 0.388349514563107 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0 0.233918128654971 0.17688679245283 0.074794315632012 0 0.0796178343949045 0.0421407501053519 0
"think" 0 0 0 0 0 0 0.0797448165869219 0.126262626262626 0 0.467836257309941 0 0.598354525056096 0.121654501216545 0.238853503184713 0 0
"though" 0.200601805416249 0.0564015792442188 0.0878734622144113 0.129449838187702 0.148588410104012 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0 0.17688679245283 0.074794315632012 0 0 0.126422250316056 0.114285714285714
"up" 0.200601805416249 0.112803158488438 0 0.0647249190938511 0.148588410104012 0.2710027100271 0.0797448165869219 0.252525252525253 0.0871839581517001 0 0.0589622641509434 0.074794315632012 0.182481751824818 0 0 0.114285714285714
"about" 0.401203610832498 0.0564015792442188 0.175746924428823 0 0 0.13550135501355 0 0 0 0 0 0.074794315632012 0.0608272506082725 0.238853503184713 0.210703750526759 0
"does" 0.100300902708124 0.112803158488438 0.175746924428823 0.0647249190938511 0.0742942050520059 0.13550135501355 0 0 0.0871839581517001 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0.0796178343949045 0.0842815002107038 0.342857142857143
"might" 0.200601805416249 0 0 0 0.148588410104012 0 0 0.126262626262626 0.0871839581517001 0.233918128654971 0.117924528301887 0.224382946896036 0.121654501216545 0.0796178343949045 0 0.228571428571429
"offence" 0.100300902708124 0.0564015792442188 0.0878734622144113 0 0 0.13550135501355 0.159489633173844 0 0.5231037489102 0 0.117924528301887 0.149588631264024 0 0.0796178343949045 0.0421407501053519 0
"part" 0 0 0 0 0.0742942050520059 0 0.159489633173844 0.126262626262626 0 0 0.0589622641509434 0.074794315632012 0 0.238853503184713 0.294985250737463 0.228571428571429
"police" 0.100300902708124 0.225606316976875 0 0 0.148588410104012 0 0 0 0.4359197907585 0 0 0 0 0 0.210703750526759 0.114285714285714
"public" 0 0.112803158488438 0.0878734622144113 0.129449838187702 0.0742942050520059 0.677506775067751 0 0 0 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0.0796178343949045 0.0421407501053519 0.228571428571429
"state" 0.100300902708124 0.112803158488438 0.175746924428823 0.258899676375405 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0 0.116959064327485 0.17688679245283 0.074794315632012 0.0608272506082725 0 0 0
"victim" 0.200601805416249 0.225606316976875 0 0.258899676375405 0 0.40650406504065 0 0 0 0 0.294811320754717 0 0 0 0 0
"brutal" 0.100300902708124 0.112803158488438 0 0.0647249190938511 0.0742942050520059 0 0.0797448165869219 0 0.3487358326068 0 0.0589622641509434 0 0 0.238853503184713 0.0842815002107038 0.114285714285714
"crime" 0.200601805416249 0.0564015792442188 0 0.0647249190938511 0 0 0.239234449760766 0 0.1743679163034 0.233918128654971 0 0.149588631264024 0 0.0796178343949045 0.126422250316056 0
"did" 0 0.112803158488438 0.0878734622144113 0.0647249190938511 0 0.13550135501355 0.0797448165869219 0 0 0.350877192982456 0 0.299177262528048 0 0.0796178343949045 0.0421407501053519 0.228571428571429
"either" 0 0.338409475465313 0 0.129449838187702 0.148588410104012 0 0.0797448165869219 0 0 0 0.117924528301887 0 0.0608272506082725 0.159235668789809 0.0421407501053519 0
"enough" 0.200601805416249 0.112803158488438 0.175746924428823 0.0647249190938511 0.0742942050520059 0 0.0797448165869219 0 0.0871839581517001 0 0 0.074794315632012 0 0.398089171974522 0.0421407501053519 0
"father" 0 0 0 0 0.297176820208024 0 0 0 0 0 0.0589622641509434 0 0.72992700729927 0 0 0
"human" 0 0.0564015792442188 0.0878734622144113 0 0.222882615156018 0.13550135501355 0 0 0.1743679163034 0.233918128654971 0.117924528301887 0 0 0.159235668789809 0.0421407501053519 0.228571428571429
"murder" 0.200601805416249 0.0564015792442188 0 0.194174757281553 0 0.5420054200542 0.0797448165869219 0 0 0 0.35377358490566 0 0 0 0 0
"themselves" 0.100300902708124 0.0564015792442188 0.175746924428823 0.258899676375405 0 0 0.0797448165869219 0 0 0.233918128654971 0.17688679245283 0.149588631264024 0 0 0.0421407501053519 0
"violence" 0.100300902708124 0.338409475465313 0 0.0647249190938511 0 0 0 0 0.1743679163034 0 0.17688679245283 0 0 0 0.126422250316056 0.114285714285714
"well" 0 0 0.0878734622144113 0 0.222882615156018 0.13550135501355 0.159489633173844 0 0.3487358326068 0.116959064327485 0.0589622641509434 0.074794315632012 0 0 0.126422250316056 0
"act" 0 0 0 0 0 0 0.0797448165869219 0 0.1743679163034 0.116959064327485 0.117924528301887 0.074794315632012 0 0.159235668789809 0.294985250737463 0
"almost" 0 0.112803158488438 0.0878734622144113 0 0 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0.116959064327485 0.17688679245283 0.074794315632012 0 0 0.126422250316056 0.228571428571429
"ever" 0.200601805416249 0.0564015792442188 0.175746924428823 0.0647249190938511 0.148588410104012 0.13550135501355 0 0 0.2615518744551 0 0.235849056603774 0 0 0 0 0
"good" 0.100300902708124 0 0 0 0 0 0 0.378787878787879 0.4359197907585 0 0.117924528301887 0 0.0608272506082725 0.0796178343949045 0.126422250316056 0
"inflicted" 0.200601805416249 0.0564015792442188 0 0.194174757281553 0.0742942050520059 0 0 0 0.1743679163034 0.116959064327485 0 0.074794315632012 0 0 0.168563000421408 0.114285714285714
"kind" 0 0.112803158488438 0.175746924428823 0 0.148588410104012 0 0 0.126262626262626 0.1743679163034 0.233918128654971 0.0589622641509434 0.149588631264024 0 0.0796178343949045 0.0421407501053519 0
"last" 0.100300902708124 0.112803158488438 0 0.0647249190938511 0.297176820208024 0.13550135501355 0 0.126262626262626 0.0871839581517001 0 0 0.074794315632012 0.0608272506082725 0.0796178343949045 0.0421407501053519 0.114285714285714
"many" 0.100300902708124 0.112803158488438 0 0.129449838187702 0.0742942050520059 0 0 0.252525252525253 0.0871839581517001 0.233918128654971 0.0589622641509434 0.074794315632012 0 0.0796178343949045 0.0421407501053519 0.114285714285714
"means" 0.200601805416249 0.0564015792442188 0.0878734622144113 0.0647249190938511 0.0742942050520059 0.13550135501355 0.0797448165869219 0.252525252525253 0.0871839581517001 0.116959064327485 0.117924528301887 0.074794315632012 0 0.0796178343949045 0 0
"others" 0.100300902708124 0 0 0.194174757281553 0.222882615156018 0.13550135501355 0 0.378787878787879 0 0 0.0589622641509434 0 0 0.159235668789809 0.0421407501053519 0.114285714285714
"out" 0 0.225606316976875 0 0.129449838187702 0.148588410104012 0 0 0 0.1743679163034 0 0.117924528301887 0.074794315632012 0.121654501216545 0 0.0421407501053519 0
"present" 0 0.0564015792442188 0.0878734622144113 0 0.148588410104012 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0 0.117924528301887 0.074794315632012 0.0608272506082725 0 0.168563000421408 0.114285714285714
"same" 0.100300902708124 0.112803158488438 0.0878734622144113 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0.505050505050505 0 0 0.235849056603774 0 0 0.0796178343949045 0 0
"take" 0.100300902708124 0 0.0878734622144113 0 0.222882615156018 0.13550135501355 0 0.126262626262626 0.0871839581517001 0 0.17688679245283 0.074794315632012 0.0608272506082725 0.0796178343949045 0.0421407501053519 0.114285714285714
"time" 0.100300902708124 0.0564015792442188 0 0.129449838187702 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0.233918128654971 0 0.149588631264024 0.0608272506082725 0.0796178343949045 0.0842815002107038 0
"years" 0 0.169204737732657 0.0878734622144113 0 0.148588410104012 0 0.0797448165869219 0 0.1743679163034 0.116959064327485 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0.342857142857143
"amount" 0 0.169204737732657 0 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0 0 0.235849056603774 0.074794315632012 0.0608272506082725 0 0.126422250316056 0
"brought" 0 0.0564015792442188 0 0 0.0742942050520059 0.13550135501355 0 0 0.0871839581517001 0.233918128654971 0.0589622641509434 0.074794315632012 0.24330900243309 0 0.126422250316056 0
"far" 0.100300902708124 0.112803158488438 0.263620386643234 0.0647249190938511 0 0 0.0797448165869219 0.126262626262626 0 0 0 0.224382946896036 0 0.0796178343949045 0.0842815002107038 0
"having" 0.100300902708124 0 0.263620386643234 0 0.148588410104012 0 0.0797448165869219 0 0 0.116959064327485 0.0589622641509434 0.149588631264024 0.182481751824818 0.0796178343949045 0 0
"how" 0.200601805416249 0.0564015792442188 0.0878734622144113 0.129449838187702 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0.0871839581517001 0.233918128654971 0 0.074794315632012 0 0 0.0421407501053519 0.114285714285714
"penalty" 0 0.112803158488438 0 0 0 0 0.0797448165869219 0 0.1743679163034 0 0 0 0 0.318471337579618 0.252844500632111 0
"persons" 0 0.225606316976875 0 0 0 0 0.159489633173844 0.252525252525253 0.1743679163034 0 0.117924528301887 0 0 0 0 0.342857142857143
"prisoner" 0.100300902708124 0 0 0.0647249190938511 0 0.2710027100271 0.318979266347687 0 0 0 0 0.074794315632012 0 0.0796178343949045 0.0842815002107038 0.342857142857143
"subject" 0 0.112803158488438 0.0878734622144113 0 0.0742942050520059 0 0.0797448165869219 0.126262626262626 0.3487358326068 0 0.17688679245283 0 0.0608272506082725 0 0 0.114285714285714
"while" 0 0.169204737732657 0.0878734622144113 0 0 0 0 0.252525252525253 0.3487358326068 0 0 0 0.121654501216545 0 0.0842815002107038 0.114285714285714
"done" 0.100300902708124 0 0 0 0.0742942050520059 0 0.0797448165869219 0.126262626262626 0 0 0.235849056603774 0.074794315632012 0.0608272506082725 0.0796178343949045 0.126422250316056 0
"first" 0 0 0.0878734622144113 0.0647249190938511 0.148588410104012 0.13550135501355 0 0 0 0 0.17688679245283 0 0.0608272506082725 0.159235668789809 0.0842815002107038 0.114285714285714
"into" 0.100300902708124 0.112803158488438 0.0878734622144113 0 0.148588410104012 0 0.0797448165869219 0.126262626262626 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0.0796178343949045 0.0842815002107038 0
"judge" 0 0 0.0878734622144113 0.323624595469256 0.0742942050520059 0.13550135501355 0.159489633173844 0 0 0 0 0 0.121654501216545 0 0 0.228571428571429
"lord" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0.636942675159236 0 0.571428571428571
"magistrates" 0.100300902708124 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0.1743679163034 0 0.0589622641509434 0 0 0 0.252844500632111 0.228571428571429
"never" 0.200601805416249 0.0564015792442188 0.0878734622144113 0 0 0.40650406504065 0.0797448165869219 0 0 0.233918128654971 0 0.149588631264024 0.0608272506082725 0 0 0.114285714285714
"say" 0 0.0564015792442188 0.439367311072056 0.0647249190938511 0 0 0.0797448165869219 0.252525252525253 0 0 0 0.074794315632012 0.0608272506082725 0 0 0.228571428571429
"sufficient" 0 0 0 0.323624595469256 0 0 0.159489633173844 0 0 0 0.0589622641509434 0.074794315632012 0 0.159235668789809 0.126422250316056 0
"acts" 0 0.112803158488438 0.0878734622144113 0.258899676375405 0 0 0 0 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0.0796178343949045 0.0842815002107038 0
"crimes" 0.100300902708124 0.225606316976875 0 0 0 0.13550135501355 0.0797448165869219 0 0 0.233918128654971 0.0589622641509434 0.074794315632012 0 0 0.0842815002107038 0
"effect" 0 0.282007896221094 0 0.129449838187702 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.168563000421408 0.114285714285714
"however" 0 0.0564015792442188 0.175746924428823 0.194174757281553 0.148588410104012 0.13550135501355 0 0 0 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0 0.0421407501053519 0
"make" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0.252525252525253 0.0871839581517001 0 0.0589622641509434 0.074794315632012 0.182481751824818 0.0796178343949045 0.0842815002107038 0
"months" 0.100300902708124 0.225606316976875 0 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0.1743679163034 0 0.0589622641509434 0 0 0 0.0842815002107038 0
"trial" 0.200601805416249 0.112803158488438 0.0878734622144113 0.194174757281553 0 0.13550135501355 0.159489633173844 0 0 0.116959064327485 0 0 0 0 0.0421407501053519 0
"anything" 0.200601805416249 0 0.0878734622144113 0 0.222882615156018 0 0 0.252525252525253 0 0 0 0 0.121654501216545 0.0796178343949045 0 0.114285714285714
"committed" 0.100300902708124 0.0564015792442188 0.0878734622144113 0.0647249190938511 0 0.13550135501355 0.159489633173844 0 0.1743679163034 0.116959064327485 0 0.074794315632012 0 0.0796178343949045 0 0
"died" 0.200601805416249 0.0564015792442188 0.175746924428823 0.129449838187702 0 0.2710027100271 0 0 0 0 0 0 0.121654501216545 0 0.0421407501053519 0
"domestic" 0 0.225606316976875 0 0.0647249190938511 0 0 0.159489633173844 0 0.0871839581517001 0 0.17688679245283 0 0 0 0.0421407501053519 0
"general" 0 0.112803158488438 0.0878734622144113 0.129449838187702 0 0 0 0 0 0 0.235849056603774 0 0 0.0796178343949045 0.0421407501053519 0.114285714285714
